#tail	head	KSP index	path cost
P40189	P42224	1	7.50000e-01
P21860	P18146	2	7.50000e-01
P04626	P40763	3	7.50000e-01
P04626	P42224	4	7.50000e-01
P40189	P40763	5	7.50000e-01
P40189	P01100	6	6.61588e-01
P04626	P00533	7	5.62500e-01
P00533	P01100	7	5.62500e-01
P04626	P00519	8	5.62500e-01
P00519	P17275	8	5.62500e-01
P00519	P17676	9	5.62500e-01
P00519	P51692	10	5.62500e-01
P00519	Q09472	11	5.62500e-01
P00533	P40763	12	5.62500e-01
P00533	P42224	13	5.62500e-01
P00533	P51692	14	5.62500e-01
P04626	P35222	15	5.62500e-01
P35222	P01100	15	5.62500e-01
P04626	O00459	16	5.62500e-01
O00459	P40763	16	5.62500e-01
P04626	O15524	17	5.62500e-01
O15524	P40763	17	5.62500e-01
O15524	P42224	18	5.62500e-01
O15524	P51692	19	5.62500e-01
O15524	Q04206	20	5.62500e-01
P04626	O60674	21	5.62500e-01
O60674	P40763	21	5.62500e-01
O60674	P42224	22	5.62500e-01
O60674	P51692	23	5.62500e-01
P04626	P06241	24	5.62500e-01
P06241	P40763	24	5.62500e-01
P04626	P07900	25	5.62500e-01
P07900	P40763	25	5.62500e-01
P04626	P09769	26	5.62500e-01
P09769	P40763	26	5.62500e-01
P04626	P16591	27	5.62500e-01
P16591	P40763	27	5.62500e-01
P04626	P22681	28	5.62500e-01
P22681	P40763	28	5.62500e-01
P04626	P23458	29	5.62500e-01
P23458	P40763	29	5.62500e-01
P23458	P42224	30	5.62500e-01
P23458	P51692	31	5.62500e-01
P04626	P27986	32	5.62500e-01
P27986	P40763	32	5.62500e-01
P04626	P08238	33	5.62500e-01
P08238	P42224	33	5.62500e-01
P35222	Q04206	34	5.62500e-01
P35222	Q09472	35	5.62500e-01
P04626	P42684	36	5.62500e-01
P42684	P17676	36	5.62500e-01
P04626	P43405	37	5.62500e-01
P43405	P40763	37	5.62500e-01
P04626	P48357	38	5.62500e-01
P48357	P40763	38	5.62500e-01
P04626	P51451	39	5.62500e-01
P51451	P40763	39	5.62500e-01
P04626	P46108	40	5.62500e-01
P46108	P51692	40	5.62500e-01
P04626	P46109	41	5.62500e-01
P46109	P51692	41	5.62500e-01
P04626	P51813	42	5.62500e-01
P51813	P40763	42	5.62500e-01
