#tail	head	KSP index	path cost
P16871	P42229	1	7.50000e-01
P16871	P40763	2	7.50000e-01
P16871	P51692	3	7.50000e-01
P16871	O60674	4	5.62500e-01
O60674	P40763	4	5.62500e-01
O60674	P42229	5	5.62500e-01
O60674	P51692	6	5.62500e-01
P16871	P06241	7	5.62500e-01
P06241	P40763	7	5.62500e-01
P16871	P23458	8	5.62500e-01
P23458	P40763	8	5.62500e-01
P23458	P42229	9	5.62500e-01
P23458	P51692	10	5.62500e-01
P16871	P27986	11	5.62500e-01
P27986	P40763	11	5.62500e-01
P27986	P42229	12	5.62500e-01
P16871	P29597	13	5.62500e-01
P29597	P40763	13	5.62500e-01
P16871	P10721	14	5.62500e-01
P10721	P42229	14	5.62500e-01
P10721	P51692	15	5.62500e-01
P29597	P42229	16	5.62500e-01
P29597	P51692	17	5.62500e-01
P16871	P52333	18	5.62500e-01
P52333	P40763	18	5.62500e-01
P52333	P42229	19	5.62500e-01
P52333	P51692	20	5.62500e-01
P16871	Q14289	21	5.62500e-01
Q14289	P40763	21	5.62500e-01
P31785	O60674	22	5.62500e-01
P31785	P14784	25	5.62500e-01
P14784	P40763	25	5.62500e-01
P14784	P42229	26	5.62500e-01
P14784	P51692	27	5.62500e-01
P31785	P23458	28	5.62500e-01
P31785	P27986	31	5.62500e-01
P31785	P29597	33	5.62500e-01
P31785	P10721	34	5.62500e-01
P31785	P29353	36	5.62500e-01
P29353	P42229	36	5.62500e-01
P31785	P42229	39	5.42732e-01
P10721	P40763	40	4.75289e-01
O60674	O00459	42	4.21875e-01
O00459	P40763	42	4.21875e-01
O00459	P42229	43	4.21875e-01
O60674	O14543	44	4.21875e-01
O14543	P40763	44	4.21875e-01
O14543	P42229	45	4.21875e-01
O14543	P51692	46	4.21875e-01
O60674	P03372	47	4.21875e-01
P03372	P40763	47	4.21875e-01
P03372	P42229	48	4.21875e-01
O60674	P04626	49	4.21875e-01
P04626	P40763	49	4.21875e-01
O60674	P06241	50	4.21875e-01
O60674	P11362	51	4.21875e-01
P11362	P40763	51	4.21875e-01
O60674	P12931	52	4.21875e-01
P12931	P40763	52	4.21875e-01
P12931	P42229	53	4.21875e-01
P12931	P51692	54	4.21875e-01
O60674	P16473	55	4.21875e-01
P16473	P40763	55	4.21875e-01
O60674	P18031	56	4.21875e-01
P18031	P40763	56	4.21875e-01
P18031	P42229	57	4.21875e-01
P18031	P51692	58	4.21875e-01
O60674	P23458	59	4.21875e-01
O60674	P27986	62	4.21875e-01
O60674	P40189	64	4.21875e-01
P40189	P40763	64	4.21875e-01
O60674	P42224	65	4.21875e-01
P42224	P40763	65	4.21875e-01
O60674	P10721	66	4.21875e-01
O60674	P16471	68	4.21875e-01
P16471	P42229	68	4.21875e-01
O60674	P19235	69	4.21875e-01
P19235	P42229	69	4.21875e-01
O60674	P29353	70	4.21875e-01
O60674	P38398	71	4.21875e-01
P38398	P42229	71	4.21875e-01
P42224	P42229	72	4.21875e-01
P42224	P51692	73	4.21875e-01
O60674	P42336	74	4.21875e-01
P42336	P40763	74	4.21875e-01
O60674	P48357	75	4.21875e-01
P48357	P40763	75	4.21875e-01
O60674	P52333	76	4.21875e-01
O60674	P67775	79	4.21875e-01
P67775	P42229	79	4.21875e-01
P67775	P51692	80	4.21875e-01
O60674	Q06124	81	4.21875e-01
Q06124	P40763	81	4.21875e-01
Q06124	P42229	82	4.21875e-01
Q06124	P51692	83	4.21875e-01
O60674	Q14469	84	4.21875e-01
Q14469	P40763	84	4.21875e-01
O60674	Q15303	85	4.21875e-01
Q15303	P42229	85	4.21875e-01
