#tail	head	KSP index	path cost
P19235	P42229	1	7.50000e-01
P10721	P00519	2	7.50000e-01
P10721	P42224	3	7.50000e-01
P10721	P42229	4	7.50000e-01
P10721	P51692	5	7.50000e-01
P16871	P42229	6	7.50000e-01
P16871	P51692	7	7.50000e-01
P32927	P42229	8	7.50000e-01
O00220	Q06187	9	5.62500e-01
Q06187	P00519	9	5.62500e-01
Q06187	P42229	10	5.62500e-01
O00220	Q13158	11	5.62500e-01
Q13158	P42224	11	5.62500e-01
O00220	Q15628	12	5.62500e-01
Q15628	P42224	12	5.62500e-01
P10721	P07948	13	5.62500e-01
P07948	P00519	13	5.62500e-01
P10721	P08631	14	5.62500e-01
P08631	P00519	14	5.62500e-01
P08631	P42229	15	5.62500e-01
P08631	P51692	16	5.62500e-01
P10721	P16885	17	5.62500e-01
P16885	P19419	17	5.62500e-01
P10721	P27986	18	5.62500e-01
P27986	P00519	18	5.62500e-01
P27986	P42229	19	5.62500e-01
P10721	P29353	20	5.62500e-01
P29353	O43524	20	5.62500e-01
P10721	O14508	21	5.62500e-01
O14508	P42224	21	5.62500e-01
O14508	P42229	22	5.62500e-01
O14508	P51692	23	5.62500e-01
P10721	O14543	24	5.62500e-01
O14543	P42224	24	5.62500e-01
O14543	P42229	25	5.62500e-01
O14543	P51692	26	5.62500e-01
P10721	O14544	27	5.62500e-01
O14544	P42224	27	5.62500e-01
O14544	P42229	28	5.62500e-01
O14544	P51692	29	5.62500e-01
P10721	O15524	30	5.62500e-01
O15524	P42224	30	5.62500e-01
O15524	P42229	31	5.62500e-01
O15524	P51692	32	5.62500e-01
P10721	O60674	33	5.62500e-01
O60674	P42224	33	5.62500e-01
O60674	P42229	34	5.62500e-01
O60674	P51692	35	5.62500e-01
P10721	O75159	36	5.62500e-01
O75159	P42224	36	5.62500e-01
P10721	O00459	37	5.62500e-01
O00459	P42229	37	5.62500e-01
O75159	P42229	38	5.62500e-01
O75159	P51692	39	5.62500e-01
P10721	P06239	40	5.62500e-01
P06239	P42229	40	5.62500e-01
P10721	P22681	41	5.62500e-01
P22681	P42229	41	5.62500e-01
P29353	P42229	42	5.62500e-01
P10721	P43405	43	5.62500e-01
P43405	P42229	43	5.62500e-01
P10721	P46108	44	5.62500e-01
P46108	P19419	44	5.62500e-01
P46108	P42229	45	5.62500e-01
P46108	P51692	46	5.62500e-01
P10721	P46109	47	5.62500e-01
P46109	P42229	47	5.62500e-01
P46109	P51692	48	5.62500e-01
P10721	P52333	49	5.62500e-01
P52333	P42224	49	5.62500e-01
P52333	P42229	50	5.62500e-01
P52333	P51692	51	5.62500e-01
P10721	Q06124	52	5.62500e-01
Q06124	P42229	52	5.62500e-01
Q06124	P51692	53	5.62500e-01
P10721	Q06187	54	5.62500e-01
P10721	P62993	55	5.62500e-01
P62993	Q09472	55	5.62500e-01
P10721	Q00610	56	5.62500e-01
Q00610	Q09472	56	5.62500e-01
P10721	Q13882	58	5.62500e-01
Q13882	P51692	58	5.62500e-01
P10721	Q14653	59	5.62500e-01
Q14653	Q09472	59	5.62500e-01
P10721	Q15464	60	5.62500e-01
Q15464	P00519	60	5.62500e-01
P10721	Q8WXH5	61	5.62500e-01
Q8WXH5	P42224	61	5.62500e-01
Q8WXH5	P42229	62	5.62500e-01
Q8WXH5	P51692	63	5.62500e-01
P10721	Q99704	64	5.62500e-01
Q99704	P00519	64	5.62500e-01
P16871	P06241	65	5.62500e-01
P06241	P00519	65	5.62500e-01
P16871	P27986	66	5.62500e-01
