#tail	head	KSP index	path cost
P04629	P35222	1	7.50000e-01
P10586	P35222	2	7.50000e-01
Q16288	P35222	3	7.50000e-01
Q99523	P67809	4	7.50000e-01
P04629	P00519	5	5.62500e-01
P00519	P35222	5	5.62500e-01
P04629	P08238	6	5.62500e-01
P08238	P35222	6	5.62500e-01
P04629	P08575	7	5.62500e-01
P08575	P35222	7	5.62500e-01
P04629	P18031	8	5.62500e-01
P18031	P35222	8	5.62500e-01
P04629	P22681	9	5.62500e-01
P22681	P35222	9	5.62500e-01
P04629	P23467	10	5.62500e-01
P23467	P35222	10	5.62500e-01
P04629	P23470	11	5.62500e-01
P23470	P35222	11	5.62500e-01
P04629	P27986	12	5.62500e-01
P27986	P35222	12	5.62500e-01
P04629	P42336	13	5.62500e-01
P42336	P35222	13	5.62500e-01
P08138	P04629	14	5.62500e-01
P08138	P27986	15	5.62500e-01
P08138	P42336	16	5.62500e-01
P10586	P00533	17	5.62500e-01
P00533	P35222	17	5.62500e-01
P10586	P14923	18	5.62500e-01
P14923	P35222	18	5.62500e-01
P10586	Q16620	19	5.62500e-01
Q16620	P35222	19	5.62500e-01
Q16288	P18031	20	5.62500e-01
Q99523	P06493	21	5.62500e-01
P06493	P16220	21	5.62500e-01
Q99523	P24941	22	5.62500e-01
P24941	P35222	22	5.62500e-01
Q16288	P08238	23	4.38306e-01
P08138	Q9Y4K3	24	4.35040e-01
Q9Y4K3	P67809	24	4.35040e-01
P00519	P04637	25	4.21875e-01
P04637	P16220	25	4.21875e-01
P04637	P67809	26	4.21875e-01
P00519	P05412	27	4.21875e-01
P05412	P16220	27	4.21875e-01
P05412	P35222	28	4.21875e-01
P00519	P10275	29	4.21875e-01
P10275	P16220	29	4.21875e-01
P10275	P35222	30	4.21875e-01
P00519	P17676	31	4.21875e-01
P17676	P16220	31	4.21875e-01
P00519	O14746	32	4.21875e-01
O14746	P35222	32	4.21875e-01
P00519	O60260	33	4.21875e-01
O60260	P35222	33	4.21875e-01
P00519	P00533	34	4.21875e-01
P00519	P04626	35	4.21875e-01
P04626	P35222	35	4.21875e-01
P00519	P08581	36	4.21875e-01
P08581	P35222	36	4.21875e-01
P00519	P0CG48	37	4.21875e-01
P0CG48	P35222	37	4.21875e-01
P0CG48	P67809	38	4.21875e-01
P00519	P11142	39	4.21875e-01
P11142	P35222	39	4.21875e-01
P00519	P15941	40	4.21875e-01
P15941	P35222	40	4.21875e-01
P00519	P17844	41	4.21875e-01
P17844	P35222	41	4.21875e-01
P00519	P18031	42	4.21875e-01
P00519	P22681	43	4.21875e-01
P00519	P27986	44	4.21875e-01
P00519	P35637	45	4.21875e-01
P35637	P35222	45	4.21875e-01
P35637	P67809	46	4.21875e-01
P00519	P38398	47	4.21875e-01
P38398	P16220	47	4.21875e-01
P38398	P35222	48	4.21875e-01
P00519	P46937	49	4.21875e-01
P46937	P35222	49	4.21875e-01
P00519	P49023	50	4.21875e-01
P49023	P35222	50	4.21875e-01
P00519	P50402	51	4.21875e-01
P50402	P35222	51	4.21875e-01
P00519	P52272	52	4.21875e-01
P52272	P35222	52	4.21875e-01
P00519	P63104	53	4.21875e-01
P63104	P35222	53	4.21875e-01
P00519	O43390	54	4.21875e-01
O43390	P67809	54	4.21875e-01
P00519	P01106	55	4.21875e-01
P01106	P67809	55	4.21875e-01
P63104	P67809	56	4.21875e-01
P00519	P98161	57	4.21875e-01
P98161	P35222	57	4.21875e-01
P00519	Q05655	58	4.21875e-01
Q05655	P16220	58	4.21875e-01
Q05655	P35222	59	4.21875e-01
P00519	Q09472	60	4.21875e-01
Q09472	P16220	60	4.21875e-01
Q09472	P35222	61	4.21875e-01
P00519	Q13315	62	4.21875e-01
Q13315	P16220	62	4.21875e-01
P00519	Q13535	63	4.21875e-01
Q13535	P16220	63	4.21875e-01
P00519	Q15139	64	4.21875e-01
Q15139	P16220	64	4.21875e-01
Q15139	P35222	65	4.21875e-01
P00519	Q6P1J9	66	4.21875e-01
Q6P1J9	P35222	66	4.21875e-01
P00519	Q9H2X6	67	4.21875e-01
Q9H2X6	P16220	67	4.21875e-01
P00519	Q9NRM7	68	4.21875e-01
Q9NRM7	P35222	68	4.21875e-01
P08238	P10275	69	4.21875e-01
P08238	P17612	71	4.21875e-01
P17612	P16220	71	4.21875e-01
P17612	P35222	72	4.21875e-01
P08238	P22694	73	4.21875e-01
P22694	P16220	73	4.21875e-01
P08238	P31749	74	4.21875e-01
P31749	P16220	74	4.21875e-01
P31749	P35222	75	4.21875e-01
P31749	P67809	76	4.21875e-01
P08238	P31751	77	4.21875e-01
P31751	P16220	77	4.21875e-01
P08238	O14920	78	4.21875e-01
O14920	P35222	78	4.21875e-01
P08238	O15111	79	4.21875e-01
O15111	P35222	79	4.21875e-01
P08238	O60260	80	4.21875e-01
P08238	P00533	81	4.21875e-01
P08238	P04626	82	4.21875e-01
P08238	P06241	83	4.21875e-01
P06241	P35222	83	4.21875e-01
P08238	P14618	84	4.21875e-01
P14618	P35222	84	4.21875e-01
P08238	P19838	85	4.21875e-01
P19838	P35222	85	4.21875e-01
P08238	P22607	86	4.21875e-01
P22607	P35222	86	4.21875e-01
P08238	P24941	87	4.21875e-01
P31751	P35222	88	4.21875e-01
P08238	P41279	89	4.21875e-01
P41279	P16220	89	4.21875e-01
P08238	P46940	90	4.21875e-01
